,area,perimeter,eccentricity,solidity,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,mean_intensity,std_intensity,label
696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_20/61_label.tif
697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_20/8_label.tif
698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_20/41_label.tif
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_20/1_label.tif
700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_20/24_label.tif
701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_20/59_label.tif
702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_20/21_label.tif
703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_20/13_label.tif
704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/32_label.tif
705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/2_label.tif
706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/11_label.tif
707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/19_label.tif
708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/31_label.tif
709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/58_label.tif
710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/55_label.tif
711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/12_label.tif
712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/54_label.tif
713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/60_label.tif
714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/46_label.tif
715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/20_label.tif
716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/45_label.tif
717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/14_label.tif
718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/29_label.tif
719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/36_label.tif
720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/9_label.tif
721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/53_label.tif
722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/30_label.tif
723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/28_label.tif
724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/34_label.tif
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/27_label.tif
726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/57_label.tif
727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/35_label.tif
728,1.0,0.0,0.0,1.0,1164.0,1531.0,1456.0,2120.0,3263.0,2102.0,1126.0,50948.0,0.17190973143932867,0.3082318663544394,ID343_A1b-3.jp2-crop_slice_18/42_label.tif
729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/38_label.tif
730,1.0,0.0,0.0,1.0,1229.0,1633.0,1497.0,2242.0,3404.0,2264.0,1136.0,50230.0,0.1793982827579274,0.3124448748079103,ID343_A1b-3.jp2-crop_slice_18/10_label.tif
731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/6_label.tif
732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/37_label.tif
733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/43_label.tif
734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/4_label.tif
735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/26_label.tif
736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/51_label.tif
737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/16_label.tif
738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/44_label.tif
739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/33_label.tif
740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/18_label.tif
741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/39_label.tif
742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/52_label.tif
743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/17_label.tif
744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/15_label.tif
745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/22_label.tif
746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/0_label.tif
747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/49_label.tif
748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/47_label.tif
749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/48_label.tif
750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/5_label.tif
751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/40_label.tif
752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/7_label.tif
753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/3_label.tif
754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/56_label.tif
755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/50_label.tif
756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/62_label.tif
757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/23_label.tif
758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/63_label.tif
759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/25_label.tif
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/61_label.tif
761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/8_label.tif
762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/41_label.tif
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/1_label.tif
764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/24_label.tif
765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/59_label.tif
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/21_label.tif
767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID343_A1b-3.jp2-crop_slice_18/13_label.tif
768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/32_label.tif
769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/2_label.tif
770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/11_label.tif
771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/19_label.tif
772,1.0,0.0,0.0,1.0,705.0,797.0,729.0,902.0,1165.0,875.0,590.0,58663.0,0.10095019086052391,0.27377001058625827,ID319_A1_Regione-1.jp2-crop_slice_c2/31_label.tif
773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/58_label.tif
774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/55_label.tif
775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/12_label.tif
776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/54_label.tif
777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/60_label.tif
778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/46_label.tif
779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/20_label.tif
780,1.0,0.0,0.0,1.0,429.0,545.0,448.0,619.0,685.0,577.0,352.0,61242.0,0.0642532689113243,0.22470113061521532,ID319_A1_Regione-1.jp2-crop_slice_c2/45_label.tif
781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/14_label.tif
782,1.0,0.0,0.0,1.0,977.0,1283.0,1265.0,1840.0,2877.0,1853.0,1046.0,52823.0,0.1657945413567038,0.31876997075305114,ID319_A1_Regione-1.jp2-crop_slice_c2/29_label.tif
783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/36_label.tif
784,1.0,0.0,0.0,1.0,577.0,647.0,577.0,706.0,730.0,550.0,430.0,60484.0,0.07609602674297257,0.24357639346105747,ID319_A1_Regione-1.jp2-crop_slice_c2/9_label.tif
785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/53_label.tif
786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/30_label.tif
787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/28_label.tif
788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/34_label.tif
789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/27_label.tif
790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/57_label.tif
791,1.0,0.0,0.0,1.0,747.0,955.0,933.0,1261.0,1591.0,1085.0,681.0,57056.0,0.110681235704609,0.27553841160966835,ID319_A1_Regione-1.jp2-crop_slice_c2/35_label.tif
792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/42_label.tif
793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/38_label.tif
794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/10_label.tif
795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/6_label.tif
796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/37_label.tif
797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/43_label.tif
798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/4_label.tif
799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/26_label.tif
800,1.0,0.0,0.0,1.0,731.0,982.0,879.0,1249.0,1631.0,1147.0,747.0,56958.0,0.1225067215504366,0.2941119641174138,ID319_A1_Regione-1.jp2-crop_slice_c2/51_label.tif
801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/16_label.tif
802,1.0,0.0,0.0,1.0,376.0,505.0,448.0,660.0,794.0,596.0,324.0,61276.0,0.05742720758176318,0.20731272405435316,ID319_A1_Regione-1.jp2-crop_slice_c2/44_label.tif
803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/33_label.tif
804,1.0,0.0,0.0,1.0,979.0,1215.0,993.0,1234.0,1529.0,1176.0,835.0,55904.0,0.14554210406135112,0.319407106668864,ID319_A1_Regione-1.jp2-crop_slice_c2/18_label.tif
805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/39_label.tif
806,1.0,0.0,0.0,1.0,916.0,1134.0,1019.0,1363.0,1639.0,1229.0,893.0,55833.0,0.14424411923875996,0.31826602633278606,ID319_A1_Regione-1.jp2-crop_slice_c2/52_label.tif
807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/17_label.tif
808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/15_label.tif
809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/22_label.tif
810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/0_label.tif
811,1.0,0.0,0.0,1.0,1005.0,1161.0,1123.0,1401.0,1688.0,1285.0,848.0,55395.0,0.1500037046365177,0.321430632896563,ID319_A1_Regione-1.jp2-crop_slice_c2/49_label.tif
812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/47_label.tif
813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/48_label.tif
814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/5_label.tif
815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/40_label.tif
816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/7_label.tif
817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/3_label.tif
818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/56_label.tif
819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/50_label.tif
820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/62_label.tif
821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/23_label.tif
822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/63_label.tif
823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/25_label.tif
824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/61_label.tif
825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/8_label.tif
826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/41_label.tif
827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/1_label.tif
828,1.0,0.0,0.0,1.0,1442.0,1685.0,1479.0,1734.0,2099.0,1783.0,1201.0,51779.0,0.2096354298969344,0.36893536949076183,ID319_A1_Regione-1.jp2-crop_slice_c2/24_label.tif
829,1.0,0.0,0.0,1.0,884.0,1078.0,984.0,1528.0,2258.0,1459.0,856.0,55121.0,0.13718898943732769,0.3012075944918368,ID319_A1_Regione-1.jp2-crop_slice_c2/59_label.tif
830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/21_label.tif
831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-1.jp2-crop_slice_c2/13_label.tif
832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_26/32_label.tif
833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_26/2_label.tif
834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_26/11_label.tif
835,1.0,0.0,0.0,1.0,754.0,884.0,879.0,1151.0,1251.0,1163.0,783.0,57402.0,0.12469919549680224,0.3050552394573981,ID133_A1_Regione-1.jp2-crop_slice_26/19_label.tif
836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_26/31_label.tif
837,1.0,0.0,0.0,1.0,974.0,1072.0,1187.0,1550.0,2020.0,1548.0,926.0,54710.0,0.1547324612247243,0.3233134418179824,ID133_A1_Regione-1.jp2-crop_slice_26/58_label.tif
838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_26/55_label.tif
839,1.0,0.0,0.0,1.0,766.0,853.0,890.0,1308.0,1460.0,1143.0,733.0,57155.0,0.11760221797569126,0.28743004398018834,ID133_A1_Regione-1.jp2-crop_slice_26/12_label.tif
840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_26/54_label.tif
841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_26/60_label.tif
842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_26/46_label.tif
843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_26/20_label.tif
844,1.0,0.0,0.0,1.0,754.0,946.0,970.0,1257.0,1572.0,1281.0,734.0,56790.0,0.12367480039708754,0.2968797826017026,ID133_A1_Regione-1.jp2-crop_slice_26/45_label.tif
845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_26/14_label.tif
846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_26/29_label.tif
847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_26/36_label.tif
